variant_id,test_day,train_days,test_proxy_pnl,test_trade_count,test_hit_rate,threshold,rv_alpha,horizon,ridge_lambda,threshold_quantile,min_score,moneyness_limit,max_option_clip,max_long_option_position,delta_hedge_threshold,hedge_interval_ticks,max_hedge_clip
qpconv_a0p015_h100_l0p1_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",72.34990387895745,188,0.5212765957446809,0.1,0.015,100,0.1,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",219.43033324183486,166,0.7228915662650602,0.1,0.015,100,0.1,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",13.8064591306015,42,0.6666666666666666,0.2,0.015,100,0.1,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",22.628567703497573,74,0.5945945945945946,0.2,0.015,100,0.1,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",57.24306267835061,109,0.8165137614678899,0.2,0.015,100,0.1,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",13.8064591306015,42,0.6666666666666666,0.2,0.015,100,0.1,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",22.628567703497573,74,0.5945945945945946,0.2,0.015,100,0.1,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",57.24306267835061,109,0.8165137614678899,0.2,0.015,100,0.1,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",27.612918261203,42,0.6666666666666666,0.2,0.015,100,0.1,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",45.25713540699515,74,0.5945945945945946,0.2,0.015,100,0.1,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",114.48612535670122,109,0.8165137614678899,0.2,0.015,100,0.1,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",27.612918261203,42,0.6666666666666666,0.2,0.015,100,0.1,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",45.25713540699515,74,0.5945945945945946,0.2,0.015,100,0.1,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",114.48612535670122,109,0.8165137614678899,0.2,0.015,100,0.1,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",42.92629837928783,42,0.6666666666666666,0.2,0.015,100,0.1,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",73.73501529853601,74,0.5945945945945946,0.2,0.015,100,0.1,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",185.32370240413428,109,0.8165137614678899,0.2,0.015,100,0.1,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",42.92629837928783,42,0.6666666666666666,0.2,0.015,100,0.1,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",73.73501529853601,74,0.5945945945945946,0.2,0.015,100,0.1,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",185.32370240413428,109,0.8165137614678899,0.2,0.015,100,0.1,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,100,0.1,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",1.1882907334437398,1,1.0,0.5,0.015,100,0.1,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",18.295255799515836,28,0.9285714285714286,0.5,0.015,100,0.1,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,100,0.1,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",1.1882907334437398,1,1.0,0.5,0.015,100,0.1,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",18.295255799515836,28,0.9285714285714286,0.5,0.015,100,0.1,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,100,0.1,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",2.3765814668874796,1,1.0,0.5,0.015,100,0.1,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",36.59051159903167,28,0.9285714285714286,0.5,0.015,100,0.1,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,100,0.1,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",2.3765814668874796,1,1.0,0.5,0.015,100,0.1,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",36.59051159903167,28,0.9285714285714286,0.5,0.015,100,0.1,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,100,0.1,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",4.753162933774959,1,1.0,0.5,0.015,100,0.1,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",60.06638326806116,28,0.9285714285714286,0.5,0.015,100,0.1,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,100,0.1,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",4.753162933774959,1,1.0,0.5,0.015,100,0.1,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",60.06638326806116,28,0.9285714285714286,0.5,0.015,100,0.1,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.015,100,0.1,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",20.842570119507418,110,0.5818181818181818,0.1,0.015,100,1.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",26.18838247568295,187,0.5187165775401069,0.1,0.015,100,1.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",70.39250235298636,165,0.7212121212121212,0.1,0.015,100,1.0,0.98,0.1,1.0,1,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",20.842570119507418,110,0.5818181818181818,0.1,0.015,100,1.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",26.18838247568295,187,0.5187165775401069,0.1,0.015,100,1.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",70.39250235298636,165,0.7212121212121212,0.1,0.015,100,1.0,0.98,0.1,1.0,1,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",41.685140239014835,110,0.5818181818181818,0.1,0.015,100,1.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",52.3767649513659,187,0.5187165775401069,0.1,0.015,100,1.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",140.7850047059727,165,0.7212121212121212,0.1,0.015,100,1.0,0.98,0.1,1.0,2,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",41.685140239014835,110,0.5818181818181818,0.1,0.015,100,1.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",52.3767649513659,187,0.5187165775401069,0.1,0.015,100,1.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",140.7850047059727,165,0.7212121212121212,0.1,0.015,100,1.0,0.98,0.1,1.0,2,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",59.96695083286842,110,0.5818181818181818,0.1,0.015,100,1.0,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",71.11679337675132,187,0.5187165775401069,0.1,0.015,100,1.0,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",217.5458774038284,165,0.7212121212121212,0.1,0.015,100,1.0,0.98,0.1,1.0,4,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",59.96695083286842,110,0.5818181818181818,0.1,0.015,100,1.0,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",71.11679337675132,187,0.5187165775401069,0.1,0.015,100,1.0,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p1_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",217.5458774038284,165,0.7212121212121212,0.1,0.015,100,1.0,0.98,0.1,1.0,4,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",13.8064591306015,42,0.6666666666666666,0.2,0.015,100,1.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",22.78048709797728,73,0.6027397260273972,0.2,0.015,100,1.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",56.773400509929346,108,0.8148148148148148,0.2,0.015,100,1.0,0.98,0.2,1.0,1,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",13.8064591306015,42,0.6666666666666666,0.2,0.015,100,1.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",22.78048709797728,73,0.6027397260273972,0.2,0.015,100,1.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",56.773400509929346,108,0.8148148148148148,0.2,0.015,100,1.0,0.98,0.2,1.0,1,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",27.612918261203,42,0.6666666666666666,0.2,0.015,100,1.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",45.56097419595456,73,0.6027397260273972,0.2,0.015,100,1.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",113.54680101985869,108,0.8148148148148148,0.2,0.015,100,1.0,0.98,0.2,1.0,2,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",27.612918261203,42,0.6666666666666666,0.2,0.015,100,1.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",45.56097419595456,73,0.6027397260273972,0.2,0.015,100,1.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",113.54680101985869,108,0.8148148148148148,0.2,0.015,100,1.0,0.98,0.2,1.0,2,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",42.92629837928783,42,0.6666666666666666,0.2,0.015,100,1.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",74.19077348197514,73,0.6027397260273972,0.2,0.015,100,1.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",183.91471589887047,108,0.8148148148148148,0.2,0.015,100,1.0,0.98,0.2,1.0,4,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",42.92629837928783,42,0.6666666666666666,0.2,0.015,100,1.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",74.19077348197514,73,0.6027397260273972,0.2,0.015,100,1.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p2_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",183.91471589887047,108,0.8148148148148148,0.2,0.015,100,1.0,0.98,0.2,1.0,4,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,100,1.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",1.1882907334437398,1,1.0,0.5,0.015,100,1.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",18.295255799515836,28,0.9285714285714286,0.5,0.015,100,1.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,100,1.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",1.1882907334437398,1,1.0,0.5,0.015,100,1.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",18.295255799515836,28,0.9285714285714286,0.5,0.015,100,1.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,100,1.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",2.3765814668874796,1,1.0,0.5,0.015,100,1.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",36.59051159903167,28,0.9285714285714286,0.5,0.015,100,1.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,100,1.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",2.3765814668874796,1,1.0,0.5,0.015,100,1.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",36.59051159903167,28,0.9285714285714286,0.5,0.015,100,1.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,100,1.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",4.753162933774959,1,1.0,0.5,0.015,100,1.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",60.06638326806116,28,0.9285714285714286,0.5,0.015,100,1.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,0.5,0.015,100,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",4.753162933774959,1,1.0,0.5,0.015,100,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",60.06638326806116,28,0.9285714285714286,0.5,0.015,100,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip1_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,1,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip1_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,1,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip2_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,2,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip2_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,2,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip4_pos20_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,4,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,0,"1,2",0.0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,1,"0,2",0.0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s1_m1_clip4_pos40_dh20_hi300_hc60,2,"0,1",0.0,0,nan,1.0,0.015,100,1.0,0.98,1.0,1.0,4,40,20,300,60
qpconv_a0p015_h100_l10_q0p98_s0p1_m1_clip1_pos20_dh20_hi300_hc60,0,"1,2",20.689074065671683,105,0.5904761904761905,0.1,0.015,100,10.0,0.98,0.1,1.0,1,20,20,300,60
