variant_id,proxy_pnl,day_0_proxy_pnl,day_1_proxy_pnl,day_2_proxy_pnl,min_day_proxy_pnl,positive_days,trade_count,unit_count,mean_hit_rate,threshold,rv_alpha,horizon,ridge_lambda,threshold_quantile,min_score,moneyness_limit,max_option_clip,max_long_option_position,delta_hedge_threshold,hedge_interval_ticks,max_hedge_clip
qpconv_a0p015_h200_l0p1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,41.267044143956035,0.0,6.154841394939389,35.112202749016646,0.0,2,11,39,1.0,0.5,0.015,200,0.1,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h200_l0p1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,41.267044143956035,0.0,6.154841394939389,35.112202749016646,0.0,2,11,39,1.0,0.5,0.015,200,0.1,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h200_l1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,41.267044143956035,0.0,6.154841394939389,35.112202749016646,0.0,2,11,39,1.0,0.5,0.015,200,1.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h200_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,41.267044143956035,0.0,6.154841394939389,35.112202749016646,0.0,2,11,39,1.0,0.5,0.015,200,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,40.0418324475201,0.0,4.498620254366705,35.543212193153394,0.0,2,39,39,0.8705882352941177,0.5,0.015,400,1.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h400_l1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,40.0418324475201,0.0,4.498620254366705,35.543212193153394,0.0,2,39,39,0.8705882352941177,0.5,0.015,400,1.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p008_h400_l0p1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,39.568099828713905,0.0,3.9529913259769573,35.615108502736945,0.0,2,37,37,0.8446969696969697,0.5,0.008,400,0.1,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p008_h400_l0p1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,39.568099828713905,0.0,3.9529913259769573,35.615108502736945,0.0,2,37,37,0.8446969696969697,0.5,0.008,400,0.1,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p008_h400_l1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,39.568099828713905,0.0,3.9529913259769573,35.615108502736945,0.0,2,37,37,0.8446969696969697,0.5,0.008,400,1.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p008_h400_l1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,39.568099828713905,0.0,3.9529913259769573,35.615108502736945,0.0,2,37,37,0.8446969696969697,0.5,0.008,400,1.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p008_h400_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,38.13694465413478,0.0,4.318884453651837,33.81806020048295,0.0,2,33,33,0.9666666666666667,0.5,0.008,400,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p008_h400_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,38.13694465413478,0.0,4.318884453651837,33.81806020048295,0.0,2,33,33,0.9666666666666667,0.5,0.008,400,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h400_l0p1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,36.65069278734172,0.0,5.253479934963651,31.39721285237807,0.0,2,37,37,0.8844086021505376,0.5,0.03,400,0.1,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h400_l0p1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,36.65069278734172,0.0,5.253479934963651,31.39721285237807,0.0,2,37,37,0.8844086021505376,0.5,0.03,400,0.1,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h400_l1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,36.65069278734172,0.0,5.253479934963651,31.39721285237807,0.0,2,37,37,0.8844086021505376,0.5,0.03,400,1.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h400_l1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,36.65069278734172,0.0,5.253479934963651,31.39721285237807,0.0,2,37,37,0.8844086021505376,0.5,0.03,400,1.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,35.55625867473066,0.0,4.864513382041585,30.69174529268907,0.0,2,34,34,0.9666666666666667,0.5,0.015,400,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h400_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,35.55625867473066,0.0,4.864513382041585,30.69174529268907,0.0,2,34,34,0.9666666666666667,0.5,0.015,400,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p008_h200_l10_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,35.24714041593628,0.0,4.017799516970285,31.229340898965994,0.0,2,8,28,1.0,0.5,0.008,200,10.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p008_h200_l10_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,35.24714041593628,0.0,4.017799516970285,31.229340898965994,0.0,2,8,28,1.0,0.5,0.008,200,10.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h200_l10_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,35.24714041593628,0.0,4.017799516970285,31.229340898965994,0.0,2,8,28,1.0,0.5,0.015,200,10.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h200_l10_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,35.24714041593628,0.0,4.017799516970285,31.229340898965994,0.0,2,8,28,1.0,0.5,0.015,200,10.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p03_h400_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,34.37892895969007,0.0,4.864513382041585,29.51441557764849,0.0,2,33,33,0.9655172413793103,0.5,0.03,400,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h400_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,34.37892895969007,0.0,4.864513382041585,29.51441557764849,0.0,2,33,33,0.9655172413793103,0.5,0.03,400,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,25.439428200906853,0.0,5.818473209944658,19.620954990962197,0.0,2,12,24,1.0,0.5,0.03,200,0.1,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,25.439428200906853,0.0,5.818473209944658,19.620954990962197,0.0,2,12,24,1.0,0.5,0.03,200,0.1,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,25.439428200906853,0.0,5.818473209944658,19.620954990962197,0.0,2,12,24,1.0,0.5,0.03,200,1.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,25.439428200906853,0.0,5.818473209944658,19.620954990962197,0.0,2,12,24,1.0,0.5,0.03,200,1.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,23.054549334760075,0.0,3.4335943437978784,19.620954990962197,0.0,2,11,22,1.0,0.5,0.008,200,0.1,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,23.054549334760075,0.0,3.4335943437978784,19.620954990962197,0.0,2,11,22,1.0,0.5,0.008,200,0.1,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p008_h200_l1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,23.054549334760075,0.0,3.4335943437978784,19.620954990962197,0.0,2,11,22,1.0,0.5,0.008,200,1.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p008_h200_l1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,23.054549334760075,0.0,3.4335943437978784,19.620954990962197,0.0,2,11,22,1.0,0.5,0.008,200,1.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h200_l0p1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,23.054549334760075,0.0,3.4335943437978784,19.620954990962197,0.0,2,11,22,1.0,0.5,0.015,200,0.1,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h200_l0p1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,23.054549334760075,0.0,3.4335943437978784,19.620954990962197,0.0,2,11,22,1.0,0.5,0.015,200,0.1,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h200_l1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,23.054549334760075,0.0,3.4335943437978784,19.620954990962197,0.0,2,11,22,1.0,0.5,0.015,200,1.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h200_l1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,23.054549334760075,0.0,3.4335943437978784,19.620954990962197,0.0,2,11,22,1.0,0.5,0.015,200,1.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,22.865438764122814,0.0,4.393778624631922,18.471660139490893,0.0,2,10,20,1.0,0.5,0.03,200,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,22.865438764122814,0.0,4.393778624631922,18.471660139490893,0.0,2,10,20,1.0,0.5,0.03,200,10.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p008_h200_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,19.688423824422014,0.0,2.0088997584851427,17.67952406593687,0.0,2,8,16,1.0,0.5,0.008,200,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p008_h200_l10_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,19.688423824422014,0.0,2.0088997584851427,17.67952406593687,0.0,2,8,16,1.0,0.5,0.008,200,10.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h200_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,19.688423824422014,0.0,2.0088997584851427,17.67952406593687,0.0,2,8,16,1.0,0.5,0.015,200,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h200_l10_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,19.688423824422014,0.0,2.0088997584851427,17.67952406593687,0.0,2,8,16,1.0,0.5,0.015,200,10.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,12.719714100453427,0.0,2.909236604972329,9.810477495481098,0.0,2,12,12,1.0,0.5,0.03,200,0.1,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h200_l0p1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,12.719714100453427,0.0,2.909236604972329,9.810477495481098,0.0,2,12,12,1.0,0.5,0.03,200,0.1,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,12.719714100453427,0.0,2.909236604972329,9.810477495481098,0.0,2,12,12,1.0,0.5,0.03,200,1.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h200_l1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,12.719714100453427,0.0,2.909236604972329,9.810477495481098,0.0,2,12,12,1.0,0.5,0.03,200,1.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,11.527274667380038,0.0,1.7167971718989392,9.810477495481098,0.0,2,11,11,1.0,0.5,0.008,200,0.1,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p008_h200_l0p1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,11.527274667380038,0.0,1.7167971718989392,9.810477495481098,0.0,2,11,11,1.0,0.5,0.008,200,0.1,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p008_h200_l1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,11.527274667380038,0.0,1.7167971718989392,9.810477495481098,0.0,2,11,11,1.0,0.5,0.008,200,1.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p008_h200_l1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,11.527274667380038,0.0,1.7167971718989392,9.810477495481098,0.0,2,11,11,1.0,0.5,0.008,200,1.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p015_h200_l0p1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,11.527274667380038,0.0,1.7167971718989392,9.810477495481098,0.0,2,11,11,1.0,0.5,0.015,200,0.1,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h200_l0p1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,11.527274667380038,0.0,1.7167971718989392,9.810477495481098,0.0,2,11,11,1.0,0.5,0.015,200,0.1,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p015_h200_l1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,11.527274667380038,0.0,1.7167971718989392,9.810477495481098,0.0,2,11,11,1.0,0.5,0.015,200,1.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h200_l1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,11.527274667380038,0.0,1.7167971718989392,9.810477495481098,0.0,2,11,11,1.0,0.5,0.015,200,1.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,11.432719382061407,0.0,2.196889312315961,9.235830069745447,0.0,2,10,10,1.0,0.5,0.03,200,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p03_h200_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,11.432719382061407,0.0,2.196889312315961,9.235830069745447,0.0,2,10,10,1.0,0.5,0.03,200,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p008_h200_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,9.844211912211007,0.0,1.0044498792425713,8.839762032968435,0.0,2,8,8,1.0,0.5,0.008,200,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p008_h200_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,9.844211912211007,0.0,1.0044498792425713,8.839762032968435,0.0,2,8,8,1.0,0.5,0.008,200,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p015_h200_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,9.844211912211007,0.0,1.0044498792425713,8.839762032968435,0.0,2,8,8,1.0,0.5,0.015,200,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h200_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,9.844211912211007,0.0,1.0044498792425713,8.839762032968435,0.0,2,8,8,1.0,0.5,0.015,200,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,9.532936035174806,0.0,4.753162933774959,4.779773101399846,0.0,2,3,10,1.0,0.5,0.008,100,0.1,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,9.532936035174806,0.0,4.753162933774959,4.779773101399846,0.0,2,3,10,1.0,0.5,0.008,100,0.1,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,9.532936035174806,0.0,4.753162933774959,4.779773101399846,0.0,2,3,10,1.0,0.5,0.008,100,1.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p008_h100_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,9.532936035174806,0.0,4.753162933774959,4.779773101399846,0.0,2,3,10,1.0,0.5,0.008,100,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,9.532936035174806,0.0,4.753162933774959,4.779773101399846,0.0,2,3,10,1.0,0.5,0.008,100,10.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,9.532936035174806,0.0,4.753162933774959,4.779773101399846,0.0,2,3,10,1.0,0.5,0.008,100,10.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,9.532936035174806,0.0,4.753162933774959,4.779773101399846,0.0,2,3,10,1.0,0.5,0.015,100,0.1,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,9.532936035174806,0.0,4.753162933774959,4.779773101399846,0.0,2,3,10,1.0,0.5,0.015,100,0.1,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,9.532936035174806,0.0,4.753162933774959,4.779773101399846,0.0,2,3,10,1.0,0.5,0.015,100,1.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,9.532936035174806,0.0,4.753162933774959,4.779773101399846,0.0,2,3,10,1.0,0.5,0.015,100,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p015_h100_l10_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,9.532936035174806,0.0,4.753162933774959,4.779773101399846,0.0,2,3,10,1.0,0.5,0.015,100,10.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p015_h100_l10_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,9.532936035174806,0.0,4.753162933774959,4.779773101399846,0.0,2,3,10,1.0,0.5,0.015,100,10.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,9.532936035174806,0.0,4.753162933774959,4.779773101399846,0.0,2,3,10,1.0,0.5,0.03,100,0.1,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,9.532936035174806,0.0,4.753162933774959,4.779773101399846,0.0,2,3,10,1.0,0.5,0.03,100,0.1,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p03_h100_l1_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,9.532936035174806,0.0,4.753162933774959,4.779773101399846,0.0,2,3,10,1.0,0.5,0.03,100,1.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p03_h100_l1_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,9.532936035174806,0.0,4.753162933774959,4.779773101399846,0.0,2,3,10,1.0,0.5,0.03,100,1.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip4_pos20_dh20_hi300_hc60,9.532936035174806,0.0,4.753162933774959,4.779773101399846,0.0,2,3,10,1.0,0.5,0.03,100,10.0,0.98,0.5,1.0,4,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip4_pos40_dh20_hi300_hc60,9.532936035174806,0.0,4.753162933774959,4.779773101399846,0.0,2,3,10,1.0,0.5,0.03,100,10.0,0.98,0.5,1.0,4,40,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,5.563096867820711,0.0,2.3765814668874796,3.186515400933231,0.0,2,3,6,1.0,0.5,0.008,100,0.1,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,5.563096867820711,0.0,2.3765814668874796,3.186515400933231,0.0,2,3,6,1.0,0.5,0.008,100,0.1,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,5.563096867820711,0.0,2.3765814668874796,3.186515400933231,0.0,2,3,6,1.0,0.5,0.008,100,1.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p008_h100_l1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,5.563096867820711,0.0,2.3765814668874796,3.186515400933231,0.0,2,3,6,1.0,0.5,0.008,100,1.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,5.563096867820711,0.0,2.3765814668874796,3.186515400933231,0.0,2,3,6,1.0,0.5,0.008,100,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,5.563096867820711,0.0,2.3765814668874796,3.186515400933231,0.0,2,3,6,1.0,0.5,0.008,100,10.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,5.563096867820711,0.0,2.3765814668874796,3.186515400933231,0.0,2,3,6,1.0,0.5,0.015,100,0.1,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,5.563096867820711,0.0,2.3765814668874796,3.186515400933231,0.0,2,3,6,1.0,0.5,0.015,100,0.1,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,5.563096867820711,0.0,2.3765814668874796,3.186515400933231,0.0,2,3,6,1.0,0.5,0.015,100,1.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,5.563096867820711,0.0,2.3765814668874796,3.186515400933231,0.0,2,3,6,1.0,0.5,0.015,100,1.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p015_h100_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,5.563096867820711,0.0,2.3765814668874796,3.186515400933231,0.0,2,3,6,1.0,0.5,0.015,100,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p015_h100_l10_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,5.563096867820711,0.0,2.3765814668874796,3.186515400933231,0.0,2,3,6,1.0,0.5,0.015,100,10.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,5.563096867820711,0.0,2.3765814668874796,3.186515400933231,0.0,2,3,6,1.0,0.5,0.03,100,0.1,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h100_l0p1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,5.563096867820711,0.0,2.3765814668874796,3.186515400933231,0.0,2,3,6,1.0,0.5,0.03,100,0.1,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p03_h100_l1_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,5.563096867820711,0.0,2.3765814668874796,3.186515400933231,0.0,2,3,6,1.0,0.5,0.03,100,1.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h100_l1_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,5.563096867820711,0.0,2.3765814668874796,3.186515400933231,0.0,2,3,6,1.0,0.5,0.03,100,1.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip2_pos20_dh20_hi300_hc60,5.563096867820711,0.0,2.3765814668874796,3.186515400933231,0.0,2,3,6,1.0,0.5,0.03,100,10.0,0.98,0.5,1.0,2,20,20,300,60
qpconv_a0p03_h100_l10_q0p98_s0p5_m1_clip2_pos40_dh20_hi300_hc60,5.563096867820711,0.0,2.3765814668874796,3.186515400933231,0.0,2,3,6,1.0,0.5,0.03,100,10.0,0.98,0.5,1.0,2,40,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,2.7815484339103556,0.0,1.1882907334437398,1.5932577004666155,0.0,2,3,3,1.0,0.5,0.008,100,0.1,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p008_h100_l0p1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,2.7815484339103556,0.0,1.1882907334437398,1.5932577004666155,0.0,2,3,3,1.0,0.5,0.008,100,0.1,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p008_h100_l1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,2.7815484339103556,0.0,1.1882907334437398,1.5932577004666155,0.0,2,3,3,1.0,0.5,0.008,100,1.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p008_h100_l1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,2.7815484339103556,0.0,1.1882907334437398,1.5932577004666155,0.0,2,3,3,1.0,0.5,0.008,100,1.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,2.7815484339103556,0.0,1.1882907334437398,1.5932577004666155,0.0,2,3,3,1.0,0.5,0.008,100,10.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p008_h100_l10_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,2.7815484339103556,0.0,1.1882907334437398,1.5932577004666155,0.0,2,3,3,1.0,0.5,0.008,100,10.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,2.7815484339103556,0.0,1.1882907334437398,1.5932577004666155,0.0,2,3,3,1.0,0.5,0.015,100,0.1,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h100_l0p1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,2.7815484339103556,0.0,1.1882907334437398,1.5932577004666155,0.0,2,3,3,1.0,0.5,0.015,100,0.1,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,2.7815484339103556,0.0,1.1882907334437398,1.5932577004666155,0.0,2,3,3,1.0,0.5,0.015,100,1.0,0.98,0.5,1.0,1,20,20,300,60
qpconv_a0p015_h100_l1_q0p98_s0p5_m1_clip1_pos40_dh20_hi300_hc60,2.7815484339103556,0.0,1.1882907334437398,1.5932577004666155,0.0,2,3,3,1.0,0.5,0.015,100,1.0,0.98,0.5,1.0,1,40,20,300,60
qpconv_a0p015_h100_l10_q0p98_s0p5_m1_clip1_pos20_dh20_hi300_hc60,2.7815484339103556,0.0,1.1882907334437398,1.5932577004666155,0.0,2,3,3,1.0,0.5,0.015,100,10.0,0.98,0.5,1.0,1,20,20,300,60
