variant_id,k_micro,k_imbalance,threshold,max_order_clip,passive_offset,return_code,run_kind,artifact_mode,run_id,flat_dir,stdout_tail,stderr_tail,rust_final_pnl_total,own_trade_count,turnover_units,notional_turnover
hydro_k1p4_imb1p35_thr0_clip20_po0,1.4,1.35,0.0,20,0,0,rank,none,hydro_k1p4_imb1p35_thr0_clip20_po0-rank-1777186046793,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0_clip20_po0-rank-1777186046793,trader: hydro_k1p4_imb1p35_thr0_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0_clip20_po0-rank-1777186046793 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0_clip20_po0-rank-1777186046793/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0_clip20_po0-rank-1777186046793/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0_clip20_po0-rank-1777186046793/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p4_imb1p35_thr0_clip20_po1,1.4,1.35,0.0,20,1,0,rank,none,hydro_k1p4_imb1p35_thr0_clip20_po1-rank-1777186048128,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0_clip20_po1-rank-1777186048128,trader: hydro_k1p4_imb1p35_thr0_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0_clip20_po1-rank-1777186048128 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0_clip20_po1-rank-1777186048128/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0_clip20_po1-rank-1777186048128/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0_clip20_po1-rank-1777186048128/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1p4_imb1p35_thr0p1_clip20_po0,1.4,1.35,0.1,20,0,0,rank,none,hydro_k1p4_imb1p35_thr0p1_clip20_po0-rank-1777186049447,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p1_clip20_po0-rank-1777186049447,trader: hydro_k1p4_imb1p35_thr0p1_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p1_clip20_po0-rank-1777186049447 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p1_clip20_po0-rank-1777186049447/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p1_clip20_po0-rank-1777186049447/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p1_clip20_po0-rank-1777186049447/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p4_imb1p35_thr0p1_clip20_po1,1.4,1.35,0.1,20,1,0,rank,none,hydro_k1p4_imb1p35_thr0p1_clip20_po1-rank-1777186050788,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p1_clip20_po1-rank-1777186050788,trader: hydro_k1p4_imb1p35_thr0p1_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p1_clip20_po1-rank-1777186050788 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p1_clip20_po1-rank-1777186050788/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p1_clip20_po1-rank-1777186050788/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p1_clip20_po1-rank-1777186050788/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1p4_imb1p35_thr0p2_clip20_po0,1.4,1.35,0.2,20,0,0,rank,none,hydro_k1p4_imb1p35_thr0p2_clip20_po0-rank-1777186052153,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p2_clip20_po0-rank-1777186052153,trader: hydro_k1p4_imb1p35_thr0p2_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p2_clip20_po0-rank-1777186052153 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p2_clip20_po0-rank-1777186052153/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p2_clip20_po0-rank-1777186052153/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p2_clip20_po0-rank-1777186052153/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p4_imb1p35_thr0p2_clip20_po1,1.4,1.35,0.2,20,1,0,rank,none,hydro_k1p4_imb1p35_thr0p2_clip20_po1-rank-1777186053482,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p2_clip20_po1-rank-1777186053482,trader: hydro_k1p4_imb1p35_thr0p2_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p2_clip20_po1-rank-1777186053482 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p2_clip20_po1-rank-1777186053482/round3-day-0-*\nD+1               1    10000           2      -310.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p2_clip20_po1-rank-1777186053482/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p35_thr0p2_clip20_po1-rank-1777186053482/round3-day+2-*\nTOTAL             -    30000          11       395.00  -\n,,395.0,11,,
hydro_k1p4_imb1p5_thr0_clip20_po0,1.4,1.5,0.0,20,0,0,rank,none,hydro_k1p4_imb1p5_thr0_clip20_po0-rank-1777186054787,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0_clip20_po0-rank-1777186054787,trader: hydro_k1p4_imb1p5_thr0_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0_clip20_po0-rank-1777186054787 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0_clip20_po0-rank-1777186054787/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0_clip20_po0-rank-1777186054787/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0_clip20_po0-rank-1777186054787/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p4_imb1p5_thr0_clip20_po1,1.4,1.5,0.0,20,1,0,rank,none,hydro_k1p4_imb1p5_thr0_clip20_po1-rank-1777186056109,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0_clip20_po1-rank-1777186056109,trader: hydro_k1p4_imb1p5_thr0_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0_clip20_po1-rank-1777186056109 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0_clip20_po1-rank-1777186056109/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0_clip20_po1-rank-1777186056109/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0_clip20_po1-rank-1777186056109/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1p4_imb1p5_thr0p1_clip20_po0,1.4,1.5,0.1,20,0,0,rank,none,hydro_k1p4_imb1p5_thr0p1_clip20_po0-rank-1777186057468,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p1_clip20_po0-rank-1777186057468,trader: hydro_k1p4_imb1p5_thr0p1_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p1_clip20_po0-rank-1777186057468 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p1_clip20_po0-rank-1777186057468/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p1_clip20_po0-rank-1777186057468/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p1_clip20_po0-rank-1777186057468/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p4_imb1p5_thr0p1_clip20_po1,1.4,1.5,0.1,20,1,0,rank,none,hydro_k1p4_imb1p5_thr0p1_clip20_po1-rank-1777186058786,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p1_clip20_po1-rank-1777186058786,trader: hydro_k1p4_imb1p5_thr0p1_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p1_clip20_po1-rank-1777186058786 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p1_clip20_po1-rank-1777186058786/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p1_clip20_po1-rank-1777186058786/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p1_clip20_po1-rank-1777186058786/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1p4_imb1p5_thr0p2_clip20_po0,1.4,1.5,0.2,20,0,0,rank,none,hydro_k1p4_imb1p5_thr0p2_clip20_po0-rank-1777186060124,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p2_clip20_po0-rank-1777186060124,trader: hydro_k1p4_imb1p5_thr0p2_clip20_po0.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p2_clip20_po0-rank-1777186060124 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p2_clip20_po0-rank-1777186060124/round3-day-0-*\nD+1               1    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p2_clip20_po0-rank-1777186060124/round3-day+1-*\nD+2               2    10000           0         0.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p2_clip20_po0-rank-1777186060124/round3-day+2-*\nTOTAL             -    30000           0         0.00  -\n,,0.0,0,,
hydro_k1p4_imb1p5_thr0p2_clip20_po1,1.4,1.5,0.2,20,1,0,rank,none,hydro_k1p4_imb1p5_thr0p2_clip20_po1-rank-1777186061444,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p2_clip20_po1-rank-1777186061444,trader: hydro_k1p4_imb1p5_thr0p2_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: metrics-only\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p2_clip20_po1-rank-1777186061444 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p2_clip20_po1-rank-1777186061444/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p2_clip20_po1-rank-1777186061444/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p4_imb1p5_thr0p2_clip20_po1-rank-1777186061444/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,,
hydro_k1_imb1_thr0_clip20_po1,1.0,1.0,0.0,20,1,0,turnover,full,hydro_k1_imb1_thr0_clip20_po1-turnover-1777186062776,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1_thr0_clip20_po1-turnover-1777186062776,trader: hydro_k1_imb1_thr0_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: saved\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1_thr0_clip20_po1-turnover-1777186062776 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1_thr0_clip20_po1-turnover-1777186062776/round3-day-0-*\nD+1               1    10000           3      -454.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1_thr0_clip20_po1-turnover-1777186062776/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1_thr0_clip20_po1-turnover-1777186062776/round3-day+2-*\nTOTAL             -    30000          12       251.00  -\n,,251.0,12,58,579603.0
hydro_k1_imb1_thr0p2_clip20_po1,1.0,1.0,0.2,20,1,0,turnover,full,hydro_k1_imb1_thr0p2_clip20_po1-turnover-1777186066591,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1_thr0p2_clip20_po1-turnover-1777186066591,trader: hydro_k1_imb1_thr0p2_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: saved\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1_thr0p2_clip20_po1-turnover-1777186066591 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1_thr0p2_clip20_po1-turnover-1777186066591/round3-day-0-*\nD+1               1    10000           2      -310.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1_thr0p2_clip20_po1-turnover-1777186066591/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1_thr0p2_clip20_po1-turnover-1777186066591/round3-day+2-*\nTOTAL             -    30000          11       395.00  -\n,,395.0,11,52,519369.0
hydro_k1_imb1p15_thr0p2_clip20_po1,1.0,1.15,0.2,20,1,0,turnover,full,hydro_k1_imb1p15_thr0p2_clip20_po1-turnover-1777186070316,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p15_thr0p2_clip20_po1-turnover-1777186070316,trader: hydro_k1_imb1p15_thr0p2_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: saved\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p15_thr0p2_clip20_po1-turnover-1777186070316 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p15_thr0p2_clip20_po1-turnover-1777186070316/round3-day-0-*\nD+1               1    10000           2      -310.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p15_thr0p2_clip20_po1-turnover-1777186070316/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p15_thr0p2_clip20_po1-turnover-1777186070316/round3-day+2-*\nTOTAL             -    30000          11       395.00  -\n,,395.0,11,52,519369.0
hydro_k1_imb1p25_thr0p2_clip20_po1,1.0,1.25,0.2,20,1,0,turnover,full,hydro_k1_imb1p25_thr0p2_clip20_po1-turnover-1777186074202,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p25_thr0p2_clip20_po1-turnover-1777186074202,trader: hydro_k1_imb1p25_thr0p2_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: saved\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p25_thr0p2_clip20_po1-turnover-1777186074202 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p25_thr0p2_clip20_po1-turnover-1777186074202/round3-day-0-*\nD+1               1    10000           2      -310.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p25_thr0p2_clip20_po1-turnover-1777186074202/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p25_thr0p2_clip20_po1-turnover-1777186074202/round3-day+2-*\nTOTAL             -    30000          11       395.00  -\n,,395.0,11,52,519369.0
hydro_k1_imb1p35_thr0p2_clip20_po1,1.0,1.35,0.2,20,1,0,turnover,full,hydro_k1_imb1p35_thr0p2_clip20_po1-turnover-1777186077982,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p2_clip20_po1-turnover-1777186077982,trader: hydro_k1_imb1p35_thr0p2_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: saved\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p2_clip20_po1-turnover-1777186077982 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p2_clip20_po1-turnover-1777186077982/round3-day-0-*\nD+1               1    10000           2      -310.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p2_clip20_po1-turnover-1777186077982/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1_imb1p35_thr0p2_clip20_po1-turnover-1777186077982/round3-day+2-*\nTOTAL             -    30000          11       395.00  -\n,,395.0,11,52,519369.0
hydro_k1p1_imb1_thr0p2_clip20_po1,1.1,1.0,0.2,20,1,0,turnover,full,hydro_k1p1_imb1_thr0p2_clip20_po1-turnover-1777186081760,/Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0p2_clip20_po1-turnover-1777186081760,trader: hydro_k1p1_imb1_thr0p2_clip20_po1.py\ndataset: round3\nmode: fast\nartifacts: saved\nbundle: /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0p2_clip20_po1-turnover-1777186081760 [flat multi-run output]\nSET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR\nD=0               0    10000           6       981.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0p2_clip20_po1-turnover-1777186081760/round3-day-0-*\nD+1               1    10000           2      -310.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0p2_clip20_po1-turnover-1777186081760/round3-day+1-*\nD+2               2    10000           3      -276.00  /Users/giordanmasen/Desktop/projects/prosperity/analysis/round3_hydrogel_fine_tuning/rust_runs/hydro_k1p1_imb1_thr0p2_clip20_po1-turnover-1777186081760/round3-day+2-*\nTOTAL             -    30000          11       395.00  -\n,,395.0,11,52,519369.0
