variant_id,day,rv_alpha,rv_weight,forecast_rho,min_vol_edge,min_price_edge,cost_buffer,exit_vol_edge,vega_clip_scale,moneyness_limit,max_option_clip,max_long_option_position,delta_hedge_threshold,hedge_interval_ticks,max_hedge_clip,gamma_hedge_sensitivity,gamma_hedge_min_threshold,final_pnl_total,own_trade_count,traded_qty,final_position_underlying,pnl_underlying,pnl_options
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.0,1.0,8,120,20,300,60,3.0,8,1396.0,98,920,-200,-4688.0,6084.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8,-2284.0,193,920,-200,-1856.0,-428.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8,629.0,189,906,-186,-4571.0,5200.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,0.0,8,1601.5,191,915,-195,-4754.5,6356.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,3.0,8,-2384.0,195,916,-196,-1956.0,-428.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,3.0,8,258.0,190,920,-200,-4942.0,5200.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.0,1.25,4,120,20,300,60,3.0,8,1449.0,194,920,-200,-4907.0,6356.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.0,1.25,8,120,20,300,60,0.0,8,-2464.0,102,920,-200,-2590.0,126.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.0,1.25,8,120,20,300,60,0.0,8,-44.0,103,920,-200,-4907.0,4863.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.0,1.25,8,120,20,300,60,0.0,8,1429.0,98,920,-200,-4655.0,6084.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.0,1.25,8,120,20,300,60,3.0,8,-2491.0,103,920,-200,-2617.0,126.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.0,1.25,8,120,20,300,60,3.0,8,-63.0,103,920,-200,-4926.0,4863.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.0,1.25,8,120,20,300,60,3.0,8,1396.0,98,920,-200,-4688.0,6084.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.0,4,120,20,300,60,0.0,8,-1683.0,516,911,-191,-1637.0,-46.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.0,4,120,20,300,60,0.0,8,2066.5,433,901,-181,-4712.5,6779.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.0,4,120,20,300,60,0.0,8,1598.0,250,912,-192,-4676.0,6274.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.0,4,120,20,300,60,3.0,8,-1794.0,525,920,-200,-1748.0,-46.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.0,4,120,20,300,60,3.0,8,1575.0,435,920,-200,-5204.0,6779.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.0,4,120,20,300,60,3.0,8,1374.0,253,920,-200,-4900.0,6274.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.0,8,120,20,300,60,0.0,8,-1683.0,516,911,-191,-1637.0,-46.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.0,8,120,20,300,60,0.0,8,2066.5,433,901,-181,-4712.5,6779.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.0,8,120,20,300,60,0.0,8,1808.5,216,903,-183,-4303.5,6112.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.0,8,120,20,300,60,3.0,8,-1794.0,525,920,-200,-1748.0,-46.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.0,8,120,20,300,60,3.0,8,1575.0,435,920,-200,-5204.0,6779.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.0,8,120,20,300,60,3.0,8,1374.0,218,920,-200,-4738.0,6112.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,0.0,8,-1683.0,516,911,-191,-1637.0,-46.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,0.0,8,2066.5,433,901,-181,-4712.5,6779.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,0.0,8,1598.0,250,912,-192,-4676.0,6274.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,3.0,8,-1794.0,525,920,-200,-1748.0,-46.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,3.0,8,1575.0,435,920,-200,-5204.0,6779.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.25,4,120,20,300,60,3.0,8,1374.0,253,920,-200,-4900.0,6274.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,0.0,8,-1683.0,516,911,-191,-1637.0,-46.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,0.0,8,2066.5,433,901,-181,-4712.5,6779.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,0.0,8,1808.5,216,903,-183,-4303.5,6112.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,3.0,8,-1794.0,525,920,-200,-1748.0,-46.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,3.0,8,1575.0,435,920,-200,-5204.0,6779.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p01_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.95,0.0,0.035,0.0,0.01,0.005,0.1,1.25,8,120,20,300,60,3.0,8,1374.0,218,920,-200,-4738.0,6112.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,0.0,8,-1999.0,191,915,-195,-1791.0,-208.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,0.0,8,1069.0,189,902,-182,-4499.0,5568.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,0.0,8,1601.5,191,915,-195,-4754.5,6356.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,3.0,8,-2102.0,195,919,-199,-1894.0,-208.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,3.0,8,584.0,190,920,-200,-4984.0,5568.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,3.0,8,1449.0,194,920,-200,-4907.0,6356.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,0.0,8,-1985.0,104,902,-182,-1447.0,-538.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,0.0,8,37.0,104,920,-200,-4957.0,4994.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,0.0,8,1429.0,98,920,-200,-4655.0,6084.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,3.0,8,-2116.0,107,916,-196,-1578.0,-538.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,3.0,8,37.0,104,920,-200,-4957.0,4994.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,3.0,8,1396.0,98,920,-200,-4688.0,6084.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,0.0,8,-1999.0,191,915,-195,-1791.0,-208.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,0.0,8,1069.0,189,902,-182,-4499.0,5568.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,0.0,8,1601.5,191,915,-195,-4754.5,6356.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,3.0,8,-2102.0,195,919,-199,-1894.0,-208.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,3.0,8,584.0,190,920,-200,-4984.0,5568.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,3.0,8,1449.0,194,920,-200,-4907.0,6356.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,0.0,8,-1985.0,104,902,-182,-1447.0,-538.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,0.0,8,37.0,104,920,-200,-4957.0,4994.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,0.0,8,1429.0,98,920,-200,-4655.0,6084.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,3.0,8,-2116.0,107,916,-196,-1578.0,-538.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,3.0,8,37.0,104,920,-200,-4957.0,4994.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,3.0,8,1396.0,98,920,-200,-4688.0,6084.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,0.0,8,-1571.0,459,919,-199,-2063.0,492.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,0.0,8,2339.0,418,902,-182,-4735.0,7074.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,0.0,8,1598.0,250,912,-192,-4676.0,6274.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8,-1493.0,462,919,-199,-1985.0,492.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8,1732.0,421,920,-200,-5342.0,7074.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8,1374.0,253,920,-200,-4900.0,6274.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,0.0,8,-1571.0,459,919,-199,-2063.0,492.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,0.0,8,2339.0,418,902,-182,-4735.0,7074.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,0.0,8,1808.5,216,903,-183,-4303.5,6112.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8,-1493.0,462,919,-199,-1985.0,492.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8,1732.0,421,920,-200,-5342.0,7074.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8,1374.0,218,920,-200,-4738.0,6112.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,0.0,8,-1571.0,459,919,-199,-2063.0,492.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,0.0,8,2339.0,418,902,-182,-4735.0,7074.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,0.0,8,1598.0,250,912,-192,-4676.0,6274.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8,-1493.0,462,919,-199,-1985.0,492.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8,1732.0,421,920,-200,-5342.0,7074.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8,1374.0,253,920,-200,-4900.0,6274.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,0.0,8,-1571.0,459,919,-199,-2063.0,492.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,0.0,8,2339.0,418,902,-182,-4735.0,7074.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,0.0,8,1808.5,216,903,-183,-4303.5,6112.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8,-1493.0,462,919,-199,-1985.0,492.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8,1732.0,421,920,-200,-5342.0,7074.0
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8,1374.0,218,920,-200,-4738.0,6112.0
gamma_a0p015_w0p95_rho0_e0p035_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.95,0.0,0.035,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8,-2284.0,193,920,-200,-1856.0,-428.0
gamma_a0p015_w0p95_rho0_e0p035_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.95,0.0,0.035,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8,629.0,189,906,-186,-4571.0,5200.0
gamma_a0p015_w0p95_rho0_e0p035_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.95,0.0,0.035,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,0.0,8,1601.5,191,915,-195,-4754.5,6356.0
gamma_a0p015_w0p95_rho0_e0p035_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,0,0.015,0.95,0.0,0.035,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,3.0,8,-2384.0,195,916,-196,-1956.0,-428.0
gamma_a0p015_w0p95_rho0_e0p035_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,1,0.015,0.95,0.0,0.035,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,3.0,8,258.0,190,920,-200,-4942.0,5200.0
gamma_a0p015_w0p95_rho0_e0p035_pe1_c0p01_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2,0.015,0.95,0.0,0.035,1.0,0.01,0.005,0.0,1.0,4,120,20,300,60,3.0,8,1449.0,194,920,-200,-4907.0,6356.0
gamma_a0p015_w0p95_rho0_e0p035_pe1_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,0,0.015,0.95,0.0,0.035,1.0,0.01,0.005,0.0,1.0,8,120,20,300,60,0.0,8,-2464.0,102,920,-200,-2590.0,126.0
gamma_a0p015_w0p95_rho0_e0p035_pe1_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,1,0.015,0.95,0.0,0.035,1.0,0.01,0.005,0.0,1.0,8,120,20,300,60,0.0,8,-44.0,103,920,-200,-4907.0,4863.0
gamma_a0p015_w0p95_rho0_e0p035_pe1_c0p01_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,2,0.015,0.95,0.0,0.035,1.0,0.01,0.005,0.0,1.0,8,120,20,300,60,0.0,8,1429.0,98,920,-200,-4655.0,6084.0
