variant_id,final_pnl_total,day_0_pnl,day_1_pnl,day_2_pnl,mean_day_pnl,std_day_pnl,min_day_pnl,positive_days,stability_score,own_trade_count,traded_qty,rv_alpha,rv_weight,forecast_rho,min_vol_edge,min_price_edge,cost_buffer,exit_vol_edge,vega_clip_scale,moneyness_limit,max_option_clip,max_long_option_position,delta_hedge_threshold,hedge_interval_ticks,max_hedge_clip,gamma_hedge_sensitivity,gamma_hedge_min_threshold
gamma_a0p015_w0p85_rho0p2_e0p015_pe1_c0p01_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,927.0,-1967.0,1444.0,1450.0,309.0,1609.376898057133,-1967.0,2,0.19199977356008902,1401,2758,0.015,0.85,0.2,0.015,1.0,0.01,0.005,0.1,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p015_pe0_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2122.0,-1968.0,2001.5,2088.5,707.3333333333334,1892.0797346365248,-1968.0,2,0.3738390726270533,1499,2754,0.015,0.55,0.0,0.015,0.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p015_pe0_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2122.0,-1968.0,2001.5,2088.5,707.3333333333334,1892.0797346365248,-1968.0,2,0.3738390726270533,1499,2754,0.015,0.55,0.0,0.015,0.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p015_pe0_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2122.0,-1968.0,2001.5,2088.5,707.3333333333334,1892.0797346365248,-1968.0,2,0.3738390726270533,1499,2754,0.015,0.55,0.0,0.015,0.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p015_pe0_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2122.0,-1968.0,2001.5,2088.5,707.3333333333334,1892.0797346365248,-1968.0,2,0.3738390726270533,1499,2754,0.015,0.55,0.0,0.015,0.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p015_pe1_c0p02_vs0p1_m1_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2122.0,-1968.0,2001.5,2088.5,707.3333333333334,1892.0797346365248,-1968.0,2,0.3738390726270533,1499,2754,0.015,0.55,0.0,0.015,1.0,0.02,0.005,0.1,1.0,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p015_pe1_c0p02_vs0p1_m1_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2122.0,-1968.0,2001.5,2088.5,707.3333333333334,1892.0797346365248,-1968.0,2,0.3738390726270533,1499,2754,0.015,0.55,0.0,0.015,1.0,0.02,0.005,0.1,1.0,8,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p015_pe1_c0p02_vs0p1_m1p25_clip4_pos120_dh20_hi300_hc60_gh3_gm8,2122.0,-1968.0,2001.5,2088.5,707.3333333333334,1892.0797346365248,-1968.0,2,0.3738390726270533,1499,2754,0.015,0.55,0.0,0.015,1.0,0.02,0.005,0.1,1.25,4,120,20,300,60,3.0,8
gamma_a0p015_w0p55_rho0_e0p015_pe1_c0p02_vs0p1_m1p25_clip8_pos120_dh20_hi300_hc60_gh3_gm8,2122.0,-1968.0,2001.5,2088.5,707.3333333333334,1892.0797346365248,-1968.0,2,0.3738390726270533,1499,2754,0.015,0.55,0.0,0.015,1.0,0.02,0.005,0.1,1.25,8,120,20,300,60,3.0,8
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,-519.0,-1985.0,37.0,1429.0,-173.0,1401.647601931384,-1985.0,2,-0.1234261734272532,306,2742,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,-519.0,-1985.0,37.0,1429.0,-173.0,1401.647601931384,-1985.0,2,-0.1234261734272532,306,2742,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0_e0p035_pe1_c0p02_vs0_m1_clip8_pos120_dh20_hi300_hc60_gh0_gm8,-519.0,-1985.0,37.0,1429.0,-173.0,1401.647601931384,-1985.0,2,-0.1234261734272532,306,2742,0.015,0.95,0.0,0.035,1.0,0.02,0.005,0.0,1.0,8,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0_e0p035_pe1_c0p02_vs0_m1p25_clip8_pos120_dh20_hi300_hc60_gh0_gm8,-519.0,-1985.0,37.0,1429.0,-173.0,1401.647601931384,-1985.0,2,-0.1234261734272532,306,2742,0.015,0.95,0.0,0.035,1.0,0.02,0.005,0.0,1.25,8,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1625.5,-1994.0,2018.0,1601.5,541.8333333333334,1801.1489080275649,-1994.0,2,0.30082650630279834,578,2738,0.015,0.55,0.0,0.035,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1625.5,-1994.0,2018.0,1601.5,541.8333333333334,1801.1489080275649,-1994.0,2,0.30082650630279834,578,2738,0.015,0.55,0.0,0.035,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe1_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1625.5,-1994.0,2018.0,1601.5,541.8333333333334,1801.1489080275649,-1994.0,2,0.30082650630279834,578,2738,0.015,0.55,0.0,0.035,1.0,0.02,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p55_rho0_e0p035_pe1_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,1625.5,-1994.0,2018.0,1601.5,541.8333333333334,1801.1489080275649,-1994.0,2,0.30082650630279834,578,2738,0.015,0.55,0.0,0.035,1.0,0.02,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,671.5,-1999.0,1069.0,1601.5,223.83333333333334,1586.7430128690937,-1999.0,2,0.14106464091400953,571,2732,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.0,4,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0_e0p035_pe0_c0p02_vs0_m1p25_clip4_pos120_dh20_hi300_hc60_gh0_gm8,671.5,-1999.0,1069.0,1601.5,223.83333333333334,1586.7430128690937,-1999.0,2,0.14106464091400953,571,2732,0.015,0.95,0.0,0.035,0.0,0.02,0.005,0.0,1.25,4,120,20,300,60,0.0,8
gamma_a0p015_w0p95_rho0_e0p035_pe1_c0p02_vs0_m1_clip4_pos120_dh20_hi300_hc60_gh0_gm8,671.5,-1999.0,1069.0,1601.5,223.83333333333334,1586.7430128690937,-1999.0,2,0.14106464091400953,571,2732,0.015,0.95,0.0,0.035,1.0,0.02,0.005,0.0,1.0,4,120,20,300,60,0.0,8
