day,timestamp,cash,equity,gross_exposure,drawdown,stopped,open_positions,max_abs_position
3,250800,-6177.0,-6177.0,0.0,30304.0,1,1,5
3,250900,-6177.0,-6177.0,0.0,30304.0,1,1,5
3,251200,-6177.0,-6177.0,0.0,30304.0,1,1,5
3,251400,-6177.0,-6177.0,0.0,30304.0,1,1,5
3,251500,-6177.0,-6177.0,0.0,30304.0,1,1,5
3,251800,-6177.0,-6177.0,0.0,30304.0,1,1,5
3,251900,-6069.0,-6135.5,66.5,30262.5,1,1,7
3,252400,-6069.0,-6069.0,0.0,30196.0,1,1,7
3,253000,-6069.0,-6069.0,0.0,30196.0,1,1,7
3,253800,-6069.0,-6069.0,0.0,30196.0,1,1,7
3,253900,-6069.0,-6069.0,0.0,30196.0,1,1,7
3,254000,-6069.0,-6069.0,0.0,30196.0,1,1,7
3,254100,-6069.0,-6069.0,0.0,30196.0,1,1,7
3,254200,-6069.0,-6069.0,0.0,30196.0,1,1,7
3,254400,-6189.0,-6141.5,47.5,30268.5,1,1,5
3,254500,-6189.0,-6189.0,0.0,30316.0,1,1,5
3,254600,-6189.0,-6189.0,0.0,30316.0,1,1,5
3,254700,-6081.0,-6147.5,66.5,30274.5,1,1,7
3,254800,-6081.0,-6081.0,0.0,30208.0,1,1,7
3,255000,-6081.0,-6081.0,0.0,30208.0,1,1,7
3,255100,-6081.0,-6081.0,0.0,30208.0,1,1,7
3,255500,-6081.0,-6081.0,0.0,30208.0,1,1,7
3,255800,-6081.0,-6081.0,0.0,30208.0,1,1,7
3,255900,-6081.0,-6081.0,0.0,30208.0,1,1,7
3,256100,-6081.0,-6081.0,0.0,30208.0,1,1,7
3,256200,-6081.0,-6081.0,0.0,30208.0,1,1,7
3,256800,-6135.0,-6143.5,8.5,30270.5,1,1,1
3,257000,-6135.0,-6135.0,0.0,30262.0,1,1,1
3,257500,-6255.0,-6156.0,99.0,30283.0,1,1,11
3,257700,-6255.0,-6255.0,0.0,30382.0,1,1,11
3,257900,-6255.0,-6255.0,0.0,30382.0,1,1,11
3,258100,-6255.0,-6255.0,0.0,30382.0,1,1,11
3,258200,-6255.0,-6255.0,0.0,30382.0,1,1,11
3,258800,-6255.0,-6255.0,0.0,30382.0,1,1,11
3,259000,-6255.0,-6255.0,0.0,30382.0,1,1,11
3,259500,-6255.0,-6255.0,0.0,30382.0,1,1,11
3,259800,-6255.0,-6255.0,0.0,30382.0,1,1,11
3,260200,-6255.0,-6255.0,0.0,30382.0,1,1,11
3,260300,-6255.0,-6255.0,0.0,30382.0,1,1,11
3,260500,-6255.0,-6255.0,0.0,30382.0,1,1,11
3,260800,-6255.0,-6255.0,0.0,30382.0,1,1,11
3,261100,-6255.0,-6255.0,0.0,30382.0,1,1,11
3,261300,-6255.0,-6255.0,0.0,30382.0,1,1,11
3,261400,-6255.0,-6255.0,0.0,30382.0,1,1,11
3,261600,-6255.0,-6255.0,0.0,30382.0,1,1,11
3,261700,-6255.0,-6255.0,0.0,30382.0,1,1,11
3,262200,-6255.0,-6255.0,0.0,30382.0,1,1,11
3,262500,-6255.0,-6255.0,0.0,30382.0,1,1,11
3,262600,-6159.0,-6167.5,8.5,30294.5,1,1,1
3,262700,-6159.0,-6159.0,0.0,30286.0,1,1,1
3,263200,-6159.0,-6159.0,0.0,30286.0,1,1,1
3,263300,-6159.0,-6159.0,0.0,30286.0,1,1,1
3,263400,-6159.0,-6159.0,0.0,30286.0,1,1,1
3,263700,-6159.0,-6159.0,0.0,30286.0,1,1,1
3,263800,-6159.0,-6159.0,0.0,30286.0,1,1,1
3,264200,-6159.0,-6159.0,0.0,30286.0,1,1,1
3,264400,-6159.0,-6159.0,0.0,30286.0,1,1,1
3,264600,-6159.0,-6159.0,0.0,30286.0,1,1,1
3,266500,-6159.0,-6159.0,0.0,30286.0,1,1,1
3,266800,-6159.0,-6159.0,0.0,30286.0,1,1,1
3,267000,-6159.0,-6159.0,0.0,30286.0,1,1,1
3,267300,-6159.0,-6159.0,0.0,30286.0,1,1,1
3,267800,-6159.0,-6159.0,0.0,30286.0,1,1,1
3,268100,-6159.0,-6159.0,0.0,30286.0,1,1,1
3,268500,-6279.0,-6174.5,104.5,30301.5,1,1,11
3,268600,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,268700,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,269000,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,269200,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,269500,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,270100,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,270300,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,270700,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,270800,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,271400,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,271600,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,271700,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,271800,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,272100,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,272300,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,272400,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,272600,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,272900,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,273300,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,273400,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,273500,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,273600,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,273700,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,273800,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,273900,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,274100,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,274200,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,274300,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,274400,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,274700,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,275000,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,275100,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,275200,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,275300,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,275600,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,276100,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,276200,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,276600,-6279.0,-6279.0,0.0,30406.0,1,1,11
3,276800,-6183.0,-6192.0,9.0,30319.0,1,1,1
3,277400,-6183.0,-6183.0,0.0,30310.0,1,1,1
3,277600,-6183.0,-6183.0,0.0,30310.0,1,1,1
3,277800,-6183.0,-6183.0,0.0,30310.0,1,1,1
3,278100,-6183.0,-6183.0,0.0,30310.0,1,1,1
3,278200,-6183.0,-6183.0,0.0,30310.0,1,1,1
3,278400,-6183.0,-6183.0,0.0,30310.0,1,1,1
3,278500,-6183.0,-6183.0,0.0,30310.0,1,1,1
3,278800,-6183.0,-6183.0,0.0,30310.0,1,1,1
3,278900,-6273.0,-6197.0,76.0,30324.0,1,1,8
3,279100,-6273.0,-6273.0,0.0,30400.0,1,1,8
3,279400,-6273.0,-6273.0,0.0,30400.0,1,1,8
3,280200,-6273.0,-6273.0,0.0,30400.0,1,1,8
3,280400,-6273.0,-6273.0,0.0,30400.0,1,1,8
3,280600,-6273.0,-6273.0,0.0,30400.0,1,1,8
3,281100,-6273.0,-6273.0,0.0,30400.0,1,1,8
3,281400,-6273.0,-6273.0,0.0,30400.0,1,1,8
3,282000,-6273.0,-6273.0,0.0,30400.0,1,1,8
3,282100,-6273.0,-6273.0,0.0,30400.0,1,1,8
3,282500,-6273.0,-6273.0,0.0,30400.0,1,1,8
3,282600,-6273.0,-6273.0,0.0,30400.0,1,1,8
3,282700,-6273.0,-6273.0,0.0,30400.0,1,1,8
3,282900,-6273.0,-6273.0,0.0,30400.0,1,1,8
3,283100,-6273.0,-6273.0,0.0,30400.0,1,1,8
3,283300,-6273.0,-6273.0,0.0,30400.0,1,1,8
3,283400,-6273.0,-6273.0,0.0,30400.0,1,1,8
3,283500,-6273.0,-6273.0,0.0,30400.0,1,1,8
3,283600,-6273.0,-6273.0,0.0,30400.0,1,1,8
3,284100,-6273.0,-6273.0,0.0,30400.0,1,1,8
3,284200,-6165.0,-6203.0,38.0,30330.0,1,1,4
3,284300,-6165.0,-6165.0,0.0,30292.0,1,1,4
3,284400,-6165.0,-6165.0,0.0,30292.0,1,1,4
3,284600,-6165.0,-6165.0,0.0,30292.0,1,1,4
3,285400,-6165.0,-6165.0,0.0,30292.0,1,1,4
3,285800,-6165.0,-6165.0,0.0,30292.0,1,1,4
3,286100,-6165.0,-6165.0,0.0,30292.0,1,1,4
3,286300,-6165.0,-6165.0,0.0,30292.0,1,1,4
3,286500,-6165.0,-6165.0,0.0,30292.0,1,1,4
3,286900,-6165.0,-6165.0,0.0,30292.0,1,1,4
3,287100,-6165.0,-6165.0,0.0,30292.0,1,1,4
3,287500,-6165.0,-6165.0,0.0,30292.0,1,1,4
3,287800,-6165.0,-6165.0,0.0,30292.0,1,1,4
3,287900,-6285.0,-6209.0,76.0,30336.0,1,1,8
3,289300,-6285.0,-6285.0,0.0,30412.0,1,1,8
3,289500,-6285.0,-6285.0,0.0,30412.0,1,1,8
3,289600,-6189.0,-6223.0,34.0,30350.0,1,1,4
3,289700,-6189.0,-6189.0,0.0,30316.0,1,1,4
3,290100,-6297.0,-6229.0,68.0,30356.0,1,1,8
3,290300,-6297.0,-6297.0,0.0,30424.0,1,1,8
3,290400,-6201.0,-6235.0,34.0,30362.0,1,1,4
3,290800,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,291000,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,292200,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,292300,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,292500,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,293400,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,293500,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,293700,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,293800,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,294200,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,294300,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,294900,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,295200,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,295500,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,295900,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,296000,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,296100,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,296200,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,296600,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,296900,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,297000,-6201.0,-6201.0,0.0,30328.0,1,1,4
3,297100,-6297.0,-6237.0,60.0,30364.0,1,1,8
3,297400,-6213.0,-6243.0,30.0,30370.0,1,1,4
3,297500,-6213.0,-6213.0,0.0,30340.0,1,1,4
3,298000,-6309.0,-6249.0,60.0,30376.0,1,1,8
3,298200,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,298600,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,298700,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,299000,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,299500,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,299600,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,299800,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,300300,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,300800,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,301000,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,301200,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,301700,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,301900,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,302000,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,302500,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,302600,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,302700,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,302800,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,303300,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,303400,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,303600,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,303900,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,304200,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,304300,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,304500,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,304700,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,304900,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,305000,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,305100,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,305300,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,305400,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,305600,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,305700,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,305900,-6309.0,-6309.0,0.0,30436.0,1,1,8
3,306500,-6225.0,-6255.0,30.0,30382.0,1,1,4
3,307000,-6225.0,-6225.0,0.0,30352.0,1,1,4
3,307300,-6225.0,-6225.0,0.0,30352.0,1,1,4
3,307600,-6225.0,-6225.0,0.0,30352.0,1,1,4
3,307800,-6225.0,-6225.0,0.0,30352.0,1,1,4
3,307900,-6225.0,-6225.0,0.0,30352.0,1,1,4
3,308400,-6225.0,-6225.0,0.0,30352.0,1,1,4
3,308500,-6225.0,-6225.0,0.0,30352.0,1,1,4
3,308600,-6225.0,-6225.0,0.0,30352.0,1,1,4
3,308800,-6225.0,-6225.0,0.0,30352.0,1,1,4
3,308900,-6225.0,-6225.0,0.0,30352.0,1,1,4
3,309000,-6225.0,-6225.0,0.0,30352.0,1,1,4
3,309100,-6225.0,-6225.0,0.0,30352.0,1,1,4
3,309600,-6225.0,-6225.0,0.0,30352.0,1,1,4
3,309700,-6321.0,-6265.0,56.0,30392.0,1,1,8
3,310000,-6321.0,-6321.0,0.0,30448.0,1,1,8
3,310100,-6321.0,-6321.0,0.0,30448.0,1,1,8
3,310200,-6321.0,-6321.0,0.0,30448.0,1,1,8
3,310400,-6321.0,-6321.0,0.0,30448.0,1,1,8
3,310500,-6321.0,-6321.0,0.0,30448.0,1,1,8
3,310600,-6321.0,-6321.0,0.0,30448.0,1,1,8
3,310800,-6321.0,-6321.0,0.0,30448.0,1,1,8
3,311000,-6321.0,-6321.0,0.0,30448.0,1,1,8
3,311100,-6321.0,-6321.0,0.0,30448.0,1,1,8
3,311300,-6321.0,-6321.0,0.0,30448.0,1,1,8
3,311400,-6321.0,-6321.0,0.0,30448.0,1,1,8
3,311500,-6321.0,-6321.0,0.0,30448.0,1,1,8
3,311600,-6321.0,-6321.0,0.0,30448.0,1,1,8
3,311700,-6321.0,-6321.0,0.0,30448.0,1,1,8
3,313100,-6321.0,-6321.0,0.0,30448.0,1,1,8
