name,path,quote_size,improve,inv_skew,min_edge,n_products,returncode,total_pnl,day_2,day_3,day_4,stdout_tail,use_pebbles,pebble_take_edge,pebble_mm_edge,use_micro_lag,micro_bias_mult,micro_take_edge
peb_robust_te2p0_me2p0,research/round5/generated_traders/peb_robust_te2p0_me2p0.py,5,1,,,41,0,488987.0,156385.0,140430.5,192171.5,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.04s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/peb_robust_te2p0_me2p0.py --dataset round5 --products off --artifact-mode none`
trader: peb_robust_te2p0_me2p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9011    156385.00  runs/backtest-1777385516102-round5-day+2
D+3               3    10000       10748    140430.50  runs/backtest-1777385516102-round5-day+3
D+4               4    10000        9782    192171.50  runs/backtest-1777385516102-round5-day+4
TOTAL             -    30000       29541    488987.00  -
",True,2.0,2.0,,,
peb_robust_te2p0_me0p0,research/round5/generated_traders/peb_robust_te2p0_me0p0.py,5,1,,,41,0,488987.0,156385.0,140430.5,192171.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/peb_robust_te2p0_me0p0.py --dataset round5 --products off --artifact-mode none`
trader: peb_robust_te2p0_me0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9011    156385.00  runs/backtest-1777385516109-round5-day+2
D+3               3    10000       10748    140430.50  runs/backtest-1777385516109-round5-day+3
D+4               4    10000        9782    192171.50  runs/backtest-1777385516109-round5-day+4
TOTAL             -    30000       29541    488987.00  -
",True,2.0,0.0,,,
mm_totalpos_q3_i1_s0p0_e0p0,research/round5/generated_traders/mm_totalpos_q3_i1_s0p0_e0p0.py,3,1,0.0,0.0,38,0,484922.5,156130.0,144896.0,183896.5,"age cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.06s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_totalpos_q3_i1_s0p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_totalpos_q3_i1_s0p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7170    156130.00  runs/backtest-1777385245865-round5-day+2
D+3               3    10000        8771    144896.00  runs/backtest-1777385245865-round5-day+3
D+4               4    10000        7757    183896.50  runs/backtest-1777385245865-round5-day+4
TOTAL             -    30000       23698    484922.50  -
",,,,,,
mm_robust_q8_i1_s0p4_e1p0,research/round5/generated_traders/mm_robust_q8_i1_s0p4_e1p0.py,8,1,0.4,1.0,41,0,482090.5,133122.0,144318.5,204650.0,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_robust_q8_i1_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_robust_q8_i1_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7355    133122.00  runs/backtest-1777385438991-round5-day+2
D+3               3    10000        9068    144318.50  runs/backtest-1777385438991-round5-day+3
D+4               4    10000        7998    204650.00  runs/backtest-1777385438991-round5-day+4
TOTAL             -    30000       24421    482090.50  -
",,,,,,
mm_robust_q5_i1_s0p4_e1p0,research/round5/generated_traders/mm_robust_q5_i1_s0p4_e1p0.py,5,1,0.4,1.0,41,0,482090.5,133122.0,144318.5,204650.0,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.04s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_robust_q5_i1_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_robust_q5_i1_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7355    133122.00  runs/backtest-1777385424584-round5-day+2
D+3               3    10000        9068    144318.50  runs/backtest-1777385424584-round5-day+3
D+4               4    10000        7998    204650.00  runs/backtest-1777385424584-round5-day+4
TOTAL             -    30000       24421    482090.50  -
",,,,,,
mm_robust_q10_i1_s0p4_e1p0,research/round5/generated_traders/mm_robust_q10_i1_s0p4_e1p0.py,10,1,0.4,1.0,41,0,482090.5,133122.0,144318.5,204650.0,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_robust_q10_i1_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_robust_q10_i1_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7355    133122.00  runs/backtest-1777385453383-round5-day+2
D+3               3    10000        9068    144318.50  runs/backtest-1777385453383-round5-day+3
D+4               4    10000        7998    204650.00  runs/backtest-1777385453383-round5-day+4
TOTAL             -    30000       24421    482090.50  -
",,,,,,
mm_totalpos_q3_i1_s0p0_e1p0,research/round5/generated_traders/mm_totalpos_q3_i1_s0p0_e1p0.py,3,1,0.0,1.0,38,0,479678.5,156331.0,139951.0,183396.5,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.05s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_totalpos_q3_i1_s0p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_totalpos_q3_i1_s0p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7154    156331.00  runs/backtest-1777385245860-round5-day+2
D+3               3    10000        8737    139951.00  runs/backtest-1777385245860-round5-day+3
D+4               4    10000        7747    183396.50  runs/backtest-1777385245860-round5-day+4
TOTAL             -    30000       23638    479678.50  -
",,,,,,
mm_robust_q3_i1_s0p0_e0p0,research/round5/generated_traders/mm_robust_q3_i1_s0p0_e0p0.py,3,1,0.0,0.0,41,0,479001.0,152692.0,138837.0,187472.0,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.06s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_robust_q3_i1_s0p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_robust_q3_i1_s0p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7748    152692.00  runs/backtest-1777385410041-round5-day+2
D+3               3    10000        9470    138837.00  runs/backtest-1777385410041-round5-day+3
D+4               4    10000        8369    187472.00  runs/backtest-1777385410041-round5-day+4
TOTAL             -    30000       25587    479001.00  -
",,,,,,
mm_totalpos_q10_i1_s0p4_e1p0,research/round5/generated_traders/mm_totalpos_q10_i1_s0p4_e1p0.py,10,1,0.4,1.0,38,0,477617.0,140536.5,147752.0,189328.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_totalpos_q10_i1_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_totalpos_q10_i1_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        6808    140536.50  runs/backtest-1777385288428-round5-day+2
D+3               3    10000        8407    147752.00  runs/backtest-1777385288428-round5-day+3
D+4               4    10000        7428    189328.50  runs/backtest-1777385288428-round5-day+4
TOTAL             -    30000       22643    477617.00  -
",,,,,,
mm_totalpos_q5_i1_s0p4_e1p0,research/round5/generated_traders/mm_totalpos_q5_i1_s0p4_e1p0.py,5,1,0.4,1.0,38,0,477617.0,140536.5,147752.0,189328.5,"    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_totalpos_q5_i1_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_totalpos_q5_i1_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        6808    140536.50  runs/backtest-1777385260070-round5-day+2
D+3               3    10000        8407    147752.00  runs/backtest-1777385260070-round5-day+3
D+4               4    10000        7428    189328.50  runs/backtest-1777385260070-round5-day+4
TOTAL             -    30000       22643    477617.00  -
",,,,,,
mm_totalpos_q8_i1_s0p4_e1p0,research/round5/generated_traders/mm_totalpos_q8_i1_s0p4_e1p0.py,8,1,0.4,1.0,38,0,477617.0,140536.5,147752.0,189328.5,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.04s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_totalpos_q8_i1_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_totalpos_q8_i1_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        6808    140536.50  runs/backtest-1777385274312-round5-day+2
D+3               3    10000        8407    147752.00  runs/backtest-1777385274312-round5-day+3
D+4               4    10000        7428    189328.50  runs/backtest-1777385274312-round5-day+4
TOTAL             -    30000       22643    477617.00  -
",,,,,,
mm_pos2day_q8_i1_s0p4_e1p0,research/round5/generated_traders/mm_pos2day_q8_i1_s0p4_e1p0.py,8,1,0.4,1.0,37,0,473509.0,146205.5,129981.0,197322.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_pos2day_q8_i1_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_pos2day_q8_i1_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        6625    146205.50  runs/backtest-1777385331080-round5-day+2
D+3               3    10000        8195    129981.00  runs/backtest-1777385331080-round5-day+3
D+4               4    10000        7240    197322.50  runs/backtest-1777385331080-round5-day+4
TOTAL             -    30000       22060    473509.00  -
",,,,,,
mm_pos2day_q5_i1_s0p4_e1p0,research/round5/generated_traders/mm_pos2day_q5_i1_s0p4_e1p0.py,5,1,0.4,1.0,37,0,473509.0,146205.5,129981.0,197322.5,"ache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on shared package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.08s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_pos2day_q5_i1_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_pos2day_q5_i1_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        6625    146205.50  runs/backtest-1777385316834-round5-day+2
D+3               3    10000        8195    129981.00  runs/backtest-1777385316834-round5-day+3
D+4               4    10000        7240    197322.50  runs/backtest-1777385316834-round5-day+4
TOTAL             -    30000       22060    473509.00  -
",,,,,,
mm_pos2day_q10_i1_s0p4_e1p0,research/round5/generated_traders/mm_pos2day_q10_i1_s0p4_e1p0.py,10,1,0.4,1.0,37,0,473509.0,146205.5,129981.0,197322.5,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/mm_pos2day_q10_i1_s0p4_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: mm_pos2day_q10_i1_s0p4_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        6625    146205.50  runs/backtest-1777385345206-round5-day+2
D+3               3    10000        8195    129981.00  runs/backtest-1777385345206-round5-day+3
D+4               4    10000        7240    197322.50  runs/backtest-1777385345206-round5-day+4
TOTAL             -    30000       22060    473509.00  -
",,,,,,
combo_totalpos,research/round5/generated_traders/combo_totalpos.py,5,1,,,38,0,472964.0,160723.5,156164.5,156076.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/combo_totalpos.py --dataset round5 --products off --artifact-mode none`
trader: combo_totalpos.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        9336    160723.50  runs/backtest-1777385622551-round5-day+2
D+3               3    10000       10877    156164.50  runs/backtest-1777385622551-round5-day+3
D+4               4    10000       10017    156076.00  runs/backtest-1777385622551-round5-day+4
TOTAL             -    30000       30230    472964.00  -
",True,6.0,1.0,True,3.0,4.0
