name,path,n_products,micro_bias_mult,micro_take_edge,min_edge,returncode,total_pnl,day_2,day_3,day_4,stdout_tail
focus_robust_m1p75_t6p0_e0p0,research/round5/generated_traders/focus_robust_m1p75_t6p0_e0p0.py,41,1.75,6.0,0.0,0,528893.5,161020.5,178403.0,189470.0,"he
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on shared package cache
    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m1p75_t6p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m1p75_t6p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7973    161020.50  runs/backtest-1777386308936-round5-day+2
D+3               3    10000        9661    178403.00  runs/backtest-1777386308936-round5-day+3
D+4               4    10000        8668    189470.00  runs/backtest-1777386308936-round5-day+4
TOTAL             -    30000       26302    528893.50  -
"
focus_robust_m1p25_t3p0_e0p0,research/round5/generated_traders/focus_robust_m1p25_t3p0_e0p0.py,41,1.25,3.0,0.0,0,528731.5,158546.5,179104.0,191081.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m1p25_t3p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m1p25_t3p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        8000    158546.50  runs/backtest-1777386188380-round5-day+2
D+3               3    10000        9675    179104.00  runs/backtest-1777386188380-round5-day+3
D+4               4    10000        8683    191081.00  runs/backtest-1777386188380-round5-day+4
TOTAL             -    30000       26358    528731.50  -
"
focus_robust_m1p5_t5p5_e0p0,research/round5/generated_traders/focus_robust_m1p5_t5p5_e0p0.py,41,1.5,5.5,0.0,0,528648.5,164518.5,170541.0,193589.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m1p5_t5p5_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m1p5_t5p5_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7929    164518.50  runs/backtest-1777386260485-round5-day+2
D+3               3    10000        9615    170541.00  runs/backtest-1777386260485-round5-day+3
D+4               4    10000        8615    193589.00  runs/backtest-1777386260485-round5-day+4
TOTAL             -    30000       26159    528648.50  -
"
focus_robust_m1p5_t4p5_e1p0,research/round5/generated_traders/focus_robust_m1p5_t4p5_e1p0.py,41,1.5,4.5,1.0,0,528638.5,156957.5,178747.0,192934.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m1p5_t4p5_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m1p5_t4p5_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7958    156957.50  runs/backtest-1777386252419-round5-day+2
D+3               3    10000        9619    178747.00  runs/backtest-1777386252419-round5-day+3
D+4               4    10000        8642    192934.00  runs/backtest-1777386252419-round5-day+4
TOTAL             -    30000       26219    528638.50  -
"
focus_totalpos_m1p25_t4p0_e0p0,research/round5/generated_traders/focus_totalpos_m1p25_t4p0_e0p0.py,38,1.25,4.0,0.0,0,528622.5,174790.5,172607.5,181224.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m1p25_t4p0_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m1p25_t4p0_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7363    174790.50  runs/backtest-1777385909498-round5-day+2
D+3               3    10000        8931    172607.50  runs/backtest-1777385909498-round5-day+3
D+4               4    10000        8010    181224.50  runs/backtest-1777385909498-round5-day+4
TOTAL             -    30000       24304    528622.50  -
"
focus_robust_m0p5_t5p5_e0p0,research/round5/generated_traders/focus_robust_m0p5_t5p5_e0p0.py,41,0.5,5.5,0.0,0,528613.0,145997.5,162763.5,219852.0,"ache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on shared package cache
    Finished `release` profile [optimized] target(s) in 0.04s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m0p5_t5p5_e0p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m0p5_t5p5_e0p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7695    145997.50  runs/backtest-1777386091848-round5-day+2
D+3               3    10000        9365    162763.50  runs/backtest-1777386091848-round5-day+3
D+4               4    10000        8376    219852.00  runs/backtest-1777386091848-round5-day+4
TOTAL             -    30000       25436    528613.00  -
"
focus_totalpos_m1p25_t3p5_e1p0,research/round5/generated_traders/focus_totalpos_m1p25_t3p5_e1p0.py,38,1.25,3.5,1.0,0,528534.5,170124.5,176212.5,182197.5,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m1p25_t3p5_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m1p25_t3p5_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7360    170124.50  runs/backtest-1777385909513-round5-day+2
D+3               3    10000        8910    176212.50  runs/backtest-1777385909513-round5-day+3
D+4               4    10000        8022    182197.50  runs/backtest-1777385909513-round5-day+4
TOTAL             -    30000       24292    528534.50  -
"
focus_robust_m1p5_t5p5_e0p5,research/round5/generated_traders/focus_robust_m1p5_t5p5_e0p5.py,41,1.5,5.5,0.5,0,528284.5,164167.5,171202.0,192915.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m1p5_t5p5_e0p5.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m1p5_t5p5_e0p5.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7924    164167.50  runs/backtest-1777386262145-round5-day+2
D+3               3    10000        9611    171202.00  runs/backtest-1777386262145-round5-day+3
D+4               4    10000        8608    192915.00  runs/backtest-1777386262145-round5-day+4
TOTAL             -    30000       26143    528284.50  -
"
focus_totalpos_m1p25_t4p0_e1p0,research/round5/generated_traders/focus_totalpos_m1p25_t4p0_e1p0.py,38,1.25,4.0,1.0,0,527636.5,176109.5,170498.5,181028.5,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.04s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_totalpos_m1p25_t4p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_totalpos_m1p25_t4p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7330    176109.50  runs/backtest-1777385909509-round5-day+2
D+3               3    10000        8887    170498.50  runs/backtest-1777385909509-round5-day+3
D+4               4    10000        7988    181028.50  runs/backtest-1777385909509-round5-day+4
TOTAL             -    30000       24205    527636.50  -
"
focus_robust_m0p5_t4p5_e1p0,research/round5/generated_traders/focus_robust_m0p5_t4p5_e1p0.py,41,0.5,4.5,1.0,0,527527.0,154228.5,158827.5,214471.0,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on build directory
    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m0p5_t4p5_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m0p5_t4p5_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7656    154228.50  runs/backtest-1777386083736-round5-day+2
D+3               3    10000        9309    158827.50  runs/backtest-1777386083736-round5-day+3
D+4               4    10000        8343    214471.00  runs/backtest-1777386083736-round5-day+4
TOTAL             -    30000       25308    527527.00  -
"
focus_robust_m1p25_t3p5_e0p5,research/round5/generated_traders/focus_robust_m1p25_t3p5_e0p5.py,41,1.25,3.5,0.5,0,527412.5,163521.5,171423.0,192468.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m1p25_t3p5_e0p5.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m1p25_t3p5_e0p5.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7951    163521.50  runs/backtest-1777386196465-round5-day+2
D+3               3    10000        9641    171423.00  runs/backtest-1777386196465-round5-day+3
D+4               4    10000        8651    192468.00  runs/backtest-1777386196465-round5-day+4
TOTAL             -    30000       26243    527412.50  -
"
focus_robust_m1p75_t6p0_e1p0,research/round5/generated_traders/focus_robust_m1p75_t6p0_e1p0.py,41,1.75,6.0,1.0,0,527290.5,161233.5,176781.0,189276.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m1p75_t6p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m1p75_t6p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7951    161233.50  runs/backtest-1777386316938-round5-day+2
D+3               3    10000        9616    176781.00  runs/backtest-1777386316938-round5-day+3
D+4               4    10000        8643    189276.00  runs/backtest-1777386316938-round5-day+4
TOTAL             -    30000       26210    527290.50  -
"
focus_robust_m1p25_t3p0_e1p0,research/round5/generated_traders/focus_robust_m1p25_t3p0_e1p0.py,41,1.25,3.0,1.0,0,526724.5,158877.5,177376.0,190471.0,"    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.03s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m1p25_t3p0_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m1p25_t3p0_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7967    158877.50  runs/backtest-1777386196470-round5-day+2
D+3               3    10000        9629    177376.00  runs/backtest-1777386196470-round5-day+3
D+4               4    10000        8661    190471.00  runs/backtest-1777386196470-round5-day+4
TOTAL             -    30000       26257    526724.50  -
"
focus_robust_m1p25_t4p0_e0p5,research/round5/generated_traders/focus_robust_m1p25_t4p0_e0p5.py,41,1.25,4.0,0.5,0,526518.5,168512.5,166707.0,191299.0,"    Blocking waiting for file lock on package cache
    Blocking waiting for file lock on package cache
    Finished `release` profile [optimized] target(s) in 0.04s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m1p25_t4p0_e0p5.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m1p25_t4p0_e0p5.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7920    168512.50  runs/backtest-1777386204553-round5-day+2
D+3               3    10000        9617    166707.00  runs/backtest-1777386204553-round5-day+3
D+4               4    10000        8617    191299.00  runs/backtest-1777386204553-round5-day+4
TOTAL             -    30000       26154    526518.50  -
"
focus_robust_m0p5_t5p5_e1p0,research/round5/generated_traders/focus_robust_m0p5_t5p5_e1p0.py,41,0.5,5.5,1.0,0,526241.0,142498.5,163153.5,220589.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m0p5_t5p5_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m0p5_t5p5_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7655    142498.50  runs/backtest-1777386099832-round5-day+2
D+3               3    10000        9293    163153.50  runs/backtest-1777386099832-round5-day+3
D+4               4    10000        8327    220589.00  runs/backtest-1777386099832-round5-day+4
TOTAL             -    30000       25275    526241.00  -
"
focus_robust_m1p5_t5p5_e1p0,research/round5/generated_traders/focus_robust_m1p5_t5p5_e1p0.py,41,1.5,5.5,1.0,0,526090.5,164302.5,169579.0,192209.0,"    Finished `release` profile [optimized] target(s) in 0.02s
     Running `/Users/giordanmasen/Library/Caches/rust_backtester/target/release/rust_backtester --trader /Users/giordanmasen/Desktop/projects/prosperity/research/round5/generated_traders/focus_robust_m1p5_t5p5_e1p0.py --dataset round5 --products off --artifact-mode none`
trader: focus_robust_m1p5_t5p5_e1p0.py
dataset: round5
mode: fast
artifacts: metrics-only
SET             DAY    TICKS  OWN_TRADES    FINAL_PNL  RUN_DIR
D+2               2    10000        7906    164302.50  runs/backtest-1777386268506-round5-day+2
D+3               3    10000        9568    169579.00  runs/backtest-1777386268506-round5-day+3
D+4               4    10000        8585    192209.00  runs/backtest-1777386268506-round5-day+4
TOTAL             -    30000       26059    526090.50  -
"
