product,k_micro,k_imbalance,threshold,active_rate,corr,hit_rate,proxy_pnl,mean_abs_signal
VELVETFRUIT_EXTRACT,0.5,1.0,0.1,0.5861666666666666,0.23866322656498934,0.4960759781619654,3776.0964203376693,0.3508948261278268
VELVETFRUIT_EXTRACT,0.5,1.0,0.15,0.5832666666666667,0.237472465203111,0.4941990055438075,3756.755994201914,0.3508948261278268
VELVETFRUIT_EXTRACT,0.5,1.0,0.2,0.5775333333333333,0.23428111452252467,0.4901587301587302,3704.7572410616726,0.3508948261278268
VELVETFRUIT_EXTRACT,0.75,0.0,0.0,1.0,0.226957217616427,0.4960464190226975,5338.835549557698,0.518571854433227
VELVETFRUIT_EXTRACT,0.75,0.0,0.05,0.5846,0.22686065470269898,0.4950675714204254,5336.550435877269,0.518571854433227
VELVETFRUIT_EXTRACT,0.75,0.0,0.1,0.5818666666666666,0.22640749673618113,0.4931538241191636,5325.782007340176,0.518571854433227
VELVETFRUIT_EXTRACT,0.75,0.0,0.15,0.5787,0.2254977782278919,0.4909562211981567,5304.060451884347,0.518571854433227
VELVETFRUIT_EXTRACT,0.75,0.0,0.2,0.5759666666666666,0.22457039249758393,0.4890612339391133,5281.764268731752,0.518571854433227
VELVETFRUIT_EXTRACT,0.75,0.25,0.0,1.0,0.22895022284015734,0.4961332878426021,5393.039532101673,0.5198611474602098
VELVETFRUIT_EXTRACT,0.75,0.25,0.05,0.5858,0.22892011801974357,0.49593125818016276,5392.326206488318,0.5198611474602098
VELVETFRUIT_EXTRACT,0.75,0.25,0.1,0.5833333333333334,0.2285297533091622,0.49431396079775985,5383.03332119447,0.5198611474602098
VELVETFRUIT_EXTRACT,0.75,0.25,0.15,0.5803333333333334,0.22771606498637822,0.4922166695387443,5363.569032446997,0.5198611474602098
VELVETFRUIT_EXTRACT,0.75,0.25,0.2,0.5771,0.22644708634868624,0.4896603512014787,5333.1140522033365,0.5198611474602098
VELVETFRUIT_EXTRACT,0.75,0.5,0.0,1.0,0.23092640500555306,0.4961332878426021,5447.243514646225,0.5211518161485822
VELVETFRUIT_EXTRACT,0.75,0.5,0.05,0.5861666666666666,0.23092751581865673,0.4961328480436761,5447.269705122418,0.5211518161485822
VELVETFRUIT_EXTRACT,0.75,0.5,0.1,0.5849666666666666,0.23069180560776256,0.4952131297013905,5441.65500859052,0.5211518161485822
VELVETFRUIT_EXTRACT,0.75,0.5,0.15,0.5818,0.22990318243938918,0.4931530395920472,5422.748840917733,0.5211518161485822
VELVETFRUIT_EXTRACT,0.75,0.5,0.2,0.5783,0.22853169788318015,0.49066174775190224,5389.763844813983,0.5211518161485822
VELVETFRUIT_EXTRACT,0.75,0.75,0.0,1.0,0.23288559050445914,0.4961332878426021,5501.447497190391,0.5224477890697491
VELVETFRUIT_EXTRACT,0.75,0.75,0.05,0.5862333333333334,0.23288559050445914,0.4961332878426021,5501.447497190391,0.5224477890697491
VELVETFRUIT_EXTRACT,0.75,0.75,0.1,0.5858333333333333,0.23283289044772987,0.4959599408216684,5500.184865836942,0.5224477890697491
VELVETFRUIT_EXTRACT,0.75,0.75,0.15,0.5831,0.23208417620103935,0.4941115938714841,5482.204640629661,0.5224477890697491
VELVETFRUIT_EXTRACT,0.75,0.75,0.2,0.5797666666666667,0.2307422157374637,0.4917203311867525,5449.86895957685,0.5224477890697491
VELVETFRUIT_EXTRACT,0.75,1.0,0.0,1.0,0.2348276147797117,0.4961332878426021,5555.651479734524,0.5237437619909157
VELVETFRUIT_EXTRACT,0.75,1.0,0.05,0.5862,0.23482738066108672,0.49610463463178844,5555.645960254005,0.5237437619909157
VELVETFRUIT_EXTRACT,0.75,1.0,0.1,0.5861333333333333,0.234808437533584,0.49604731843257693,5555.1951005475,0.5237437619909157
VELVETFRUIT_EXTRACT,0.75,1.0,0.15,0.5851333333333333,0.23454069814958764,0.4953569190451775,5548.7469728580745,0.5237437619909157
VELVETFRUIT_EXTRACT,0.75,1.0,0.2,0.5814333333333334,0.23316964552103658,0.4929480564155487,5515.612430832252,0.5237437619909157
VELVETFRUIT_EXTRACT,1.0,0.0,0.0,1.0,0.22695721761642215,0.4960464190226975,7118.4473994101345,0.691429139244301
